"REF_DATE","GEO","DGUID","Type of employee","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-04","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1450080","A","","","0"
"2019-05","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1410281","A","","","0"
"2019-06","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1393108","A","","","0"
"2019-07","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1097315","A","","","0"
"2019-08","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","950933","A","","","0"
"2019-09","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1319841","A","","","0"
"2019-10","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1445338","A","","","0"
"2019-11","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1473966","A","","","0"
"2019-12","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1472271","A","","","0"
"2020-01","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1408323","A","","","0"
"2020-02","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1469437","B","","","0"
"2020-03","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1452556","A","","","0"
"2020-04","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1333096","A","","","0"
"2020-05","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1219553","B","","","0"
"2020-06","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1183924","B","","","0"
"2020-07","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1001275","A","","","0"
"2020-08","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","880996","B","","","0"
"2020-09","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1247161","A","","","0"
"2020-10","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1373044","A","","","0"
"2020-11","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1400340","A","","","0"
"2020-12","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1411797","B","","","0"
"2021-01","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1330675","A","","","0"
"2021-02","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1389567","A","","","0"
"2021-03","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1421629","A","","","0"
"2021-04","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1413660","A","","","0"
"2021-05","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1347253","A","","","0"
"2021-06","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1354667","A","","","0"
"2021-07","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1086380","B","","","0"
"2021-08","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","934823","A","","","0"
"2021-09","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1295726","A","","","0"
"2021-10","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1434576","A","","","0"
"2021-11","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1468227","B","","","0"
"2021-12","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1489087","B","","","0"
"2022-01","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1406091","B","","","0"
"2022-02","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1467763","B","","","0"
"2022-03","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1483787","B","","","0"
"2022-04","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1496021","A","","","0"
"2022-05","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1435243","A","","","0"
"2022-06","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1442022","B","","","0"
"2022-07","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1132469","B","","","0"
"2022-08","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","974895","A","","","0"
"2022-09","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1355187","A","","","0"
"2022-10","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1475301","B","","","0"
"2022-11","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1515215","A","","","0"
"2022-12","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1539043","B","","","0"
"2023-01","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1449273","B","","","0"
"2023-02","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1524517","B","","","0"
"2023-03","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1538715","A","","","0"
"2023-04","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1534887","A","","","0"
"2023-05","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1489777","A","","","0"
"2023-06","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1487486","A","","","0"
"2023-07","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1165511","A","","","0"
"2023-08","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","999729","B","","","0"
"2023-09","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1411096","A","","","0"
"2023-10","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1531028","A","","","0"
"2023-11","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1497086","A","","","0"
"2023-12","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1562487","A","","","0"
"2024-01","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1465684","A","","","0"
"2024-02","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1547667","A","","","0"
"2024-03","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1572374","A","","","0"
"2024-04","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1578357","A","","","0"
"2024-05","Canada","2021A000011124","All employees","Educational services [61,611]","Persons","249","units","0","v1556811","1.1.321","1535520","A","","","0"
"2001-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1294823","","","","0"
"2001-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1301429","","","","0"
"2001-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1311293","","","","0"
"2001-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1310020","","","","0"
"2001-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1313939","","","","0"
"2001-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1330342","","","","0"
"2001-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1334560","","","","0"
"2001-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1329910","","","","0"
"2001-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1320608","","","","0"
"2001-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1319207","","","","0"
"2001-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1321991","","","","0"
"2001-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1334253","","","","0"
"2002-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1317586","","","","0"
"2002-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1325119","","","","0"
"2002-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1333097","","","","0"
"2002-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1326753","","","","0"
"2002-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1335681","","","","0"
"2002-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1350883","","","","0"
"2002-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1364080","","","","0"
"2002-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1362051","","","","0"
"2002-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1353991","","","","0"
"2002-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1359911","","","","0"
"2002-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1361518","","","","0"
"2002-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1370710","","","","0"
"2003-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1358056","","","","0"
"2003-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1362622","","","","0"
"2003-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1371786","","","","0"
"2003-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1366030","","","","0"
"2003-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1379353","","","","0"
"2003-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1411106","","","","0"
"2003-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1401333","","","","0"
"2003-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1395040","","","","0"
"2003-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1383363","","","","0"
"2003-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1385749","","","","0"
"2003-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1386138","","","","0"
"2003-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1400928","","","","0"
"2004-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1389554","","","","0"
"2004-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1382554","","","","0"
"2004-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1381912","","","","0"
"2004-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1386927","","","","0"
"2004-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1397851","","","","0"
"2004-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1408393","","","","0"
"2004-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1418285","","","","0"
"2004-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1405733","","","","0"
"2004-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1402479","","","","0"
"2004-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1402036","","","","0"
"2004-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1396960","","","","0"
"2004-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1414303","","","","0"
"2005-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1392250","","","","0"
"2005-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1395619","","","","0"
"2005-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1408129","","","","0"
"2005-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1408626","","","","0"
"2005-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1416287","","","","0"
"2005-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1439576","","","","0"
"2005-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1440882","","","","0"
"2005-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1436363","","","","0"
"2005-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1440488","","","","0"
"2005-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1442070","","","","0"
"2005-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1444811","","","","0"
"2005-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1459232","","","","0"
"2006-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1443486","","","","0"
"2006-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1443738","","","","0"
"2006-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1451029","","","","0"
"2006-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1452462","","","","0"
"2006-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1462685","","","","0"
"2006-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1483585","","","","0"
"2006-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1483889","","","","0"
"2006-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1478454","","","","0"
"2006-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1479021","","","","0"
"2006-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1468783","","","","0"
"2006-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1478282","","","","0"
"2006-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1496103","","","","0"
"2007-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1472549","","","","0"
"2007-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1468485","","","","0"
"2007-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1481826","","","","0"
"2007-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1480520","","","","0"
"2007-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1498522","","","","0"
"2007-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1517687","","","","0"
"2007-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1520043","","","","0"
"2007-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1515276","","","","0"
"2007-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1511018","","","","0"
"2007-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1508752","","","","0"
"2007-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1514094","","","","0"
"2007-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1520222","","","","0"
"2008-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1511150","","","","0"
"2008-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1507942","","","","0"
"2008-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1515464","","","","0"
"2008-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1527186","","","","0"
"2008-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1536947","","","","0"
"2008-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1551942","","","","0"
"2008-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1559309","","","","0"
"2008-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1557757","","","","0"
"2008-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1555481","","","","0"
"2008-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1554535","","","","0"
"2008-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1561436","","","","0"
"2008-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1593313","","","","0"
"2009-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1567294","A","","","0"
"2009-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1573663","A","","","0"
"2009-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1582393","A","","","0"
"2009-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1585409","A","","","0"
"2009-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1600344","A","","","0"
"2009-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1613678","A","","","0"
"2009-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1626266","A","","","0"
"2009-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1614196","A","","","0"
"2009-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1612465","A","","","0"
"2009-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1613853","A","","","0"
"2009-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1622959","A","","","0"
"2009-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1640804","A","","","0"
"2010-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1616119","A","","","0"
"2010-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1616108","A","","","0"
"2010-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1625889","A","","","0"
"2010-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1629302","A","","","0"
"2010-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1630125","A","","","0"
"2010-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1651654","A","","","0"
"2010-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1662387","A","","","0"
"2010-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1657096","A","","","0"
"2010-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1658620","A","","","0"
"2010-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1651512","A","","","0"
"2010-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1653811","A","","","0"
"2010-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1677926","A","","","0"
"2011-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1654778","A","","","0"
"2011-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1648116","A","","","0"
"2011-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1664017","A","","","0"
"2011-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1669982","A","","","0"
"2011-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1671188","A","","","0"
"2011-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1688117","A","","","0"
"2011-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1701603","A","","","0"
"2011-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1697756","A","","","0"
"2011-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1699930","A","","","0"
"2011-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1690590","A","","","0"
"2011-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1698286","A","","","0"
"2011-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1713722","A","","","0"
"2012-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1689481","A","","","0"
"2012-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1688869","A","","","0"
"2012-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1697671","A","","","0"
"2012-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1703889","A","","","0"
"2012-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1714646","A","","","0"
"2012-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1728878","A","","","0"
"2012-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1740640","A","","","0"
"2012-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1739199","A","","","0"
"2012-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1732645","A","","","0"
"2012-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1730286","A","","","0"
"2012-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1735277","A","","","0"
"2012-12","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1743660","A","","","0"
"2013-01","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1734571","A","","","0"
"2013-02","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1725187","A","","","0"
"2013-03","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1728880","A","","","0"
"2013-04","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1734910","A","","","0"
"2013-05","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1746241","A","","","0"
"2013-06","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1756986","A","","","0"
"2013-07","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1770962","A","","","0"
"2013-08","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1766037","A","","","0"
"2013-09","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1763010","A","","","0"
"2013-10","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1757068","A","","","0"
"2013-11","Canada","2021A000011124","All employees","Health care and social assistance [62]","Persons","249","units","0","v1556690","1.1.331","1762645","A","","","0"
