REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-11-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,3.3,A,,,1
2019-12-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,2.9,A,,,1
2020-01-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,3.3,A,,,1
2020-02-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,3.4,A,,,1
2020-03-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,3.4,A,,,1
2020-10-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,4.4,A,,,1
2020-11-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.1,A,,,1
2020-12-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,4.6,B,,,1
2021-01-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,4.0,A,,,1
2021-02-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.3,A,,,1
2021-03-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,4.4,A,,,1
2021-04-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,4.7,B,,,1
2021-05-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.3,A,,,1
2021-06-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,4.7,A,,,1
2021-07-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,4.5,A,,,1
2021-08-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.5,C,,,1
2021-09-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.5,A,,,1
2021-10-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.2,A,,,1
2021-11-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.3,A,,,1
2021-12-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.8,A,,,1
2022-01-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.8,B,,,1
2022-02-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.3,B,,,1
2022-03-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.3,B,,,1
2022-04-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.5,A,,,1
2022-05-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.0,A,,,1
2022-06-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.2,A,,,1
2022-07-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.3,A,,,1
2022-08-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.0,A,,,1
2022-09-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.6,A,,,1
2022-10-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.3,A,,,1
2022-11-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.7,C,,,1
2022-12-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.1,A,,,1
2023-01-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.2,A,,,1
2023-02-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.6,A,,,1
2023-03-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.1,A,,,1
2023-04-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.3,A,,,1
2023-05-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.5,D,,,1
2023-06-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,6.0,A,,,1
2023-07-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.9,A,,,1
2023-08-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.5,A,,,1
2023-09-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.6,A,,,1
2023-10-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.3,C,,,1
2023-11-01,Canada,2016A000011124,Health care and social assistance [62],Job vacancy rate,Percentage,242,units,0,v1212389452,1.17.4,5.0,C,,,1
2015-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,19380.0,D,,,0
2015-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,15395.0,C,,,0
2015-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,6125.0,C,,,0
2015-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,4450.0,B,,,0
2015-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,6075.0,C,,,0
2015-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8575.0,B,,,0
2015-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,5850.0,C,,,0
2015-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8265.0,C,,,0
2015-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,6490.0,C,,,0
2016-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,7050.0,B,,,0
2016-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,5665.0,C,,,0
2016-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8690.0,C,,,0
2016-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,14950.0,D,,,0
2016-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,9845.0,B,,,0
2016-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,7090.0,B,,,0
2016-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,5595.0,B,,,0
2016-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,6410.0,C,,,0
2016-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,5915.0,B,,,0
2016-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,5990.0,B,,,0
2016-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,6800.0,C,,,0
2016-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,6145.0,C,,,0
2017-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,6115.0,B,,,0
2017-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,7265.0,C,,,0
2017-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,12065.0,D,,,0
2017-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,16445.0,B,,,0
2017-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,12720.0,B,,,0
2017-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,10310.0,C,,,0
2017-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8070.0,C,,,0
2017-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,6750.0,C,,,0
2017-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,10940.0,D,,,0
2017-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8330.0,B,,,0
2017-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,10590.0,C,,,0
2017-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8390.0,D,,,0
2018-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,7705.0,B,,,0
2018-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,9200.0,B,,,0
2018-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,14515.0,D,,,0
2018-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,16245.0,B,,,0
2018-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,15485.0,B,,,0
2018-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,9975.0,C,,,0
2018-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,9200.0,D,,,0
2018-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8510.0,B,,,0
2018-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,10525.0,B,,,0
2018-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,9940.0,C,,,0
2018-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,11550.0,C,,,0
2018-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8820.0,B,,,0
2019-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,10515.0,B,,,0
2019-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,10105.0,B,,,0
2019-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,11260.0,C,,,0
2019-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,15610.0,B,,,0
2019-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,16950.0,B,,,0
2019-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,9095.0,B,,,0
2019-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8385.0,D,,,0
2019-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,11350.0,B,,,0
2019-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,9750.0,B,,,0
2019-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8850.0,B,,,0
2019-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,12120.0,C,,,0
2019-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8040.0,C,,,0
2020-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8670.0,C,,,0
2020-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,7725.0,B,,,0
2020-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,14785.0,C,,,0
2020-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,3635.0,C,,,0
2020-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8165.0,C,,,0
2020-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,7695.0,E,,,0
2021-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,4065.0,D,,,0
2021-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,4885.0,C,,,0
2021-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,9565.0,C,,,0
2021-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,17060.0,C,,,0
2021-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,13615.0,C,,,0
2021-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,16900.0,E,,,0
2021-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,11985.0,D,,,0
2021-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,17105.0,B,,,0
2021-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,16475.0,B,,,0
2021-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,13665.0,B,,,0
2021-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,20310.0,B,,,0
2021-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,14455.0,C,,,0
2022-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,9935.0,B,,,0
2022-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,14765.0,B,,,0
2022-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,16515.0,B,,,0
2022-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,21960.0,B,,,0
2022-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,21740.0,B,,,0
2022-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,19710.0,B,,,0
2022-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,13700.0,B,,,0
2022-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,18225.0,B,,,0
2022-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,16950.0,B,,,0
2022-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,15465.0,C,,,0
2022-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,15950.0,C,,,0
2022-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,15775.0,D,,,0
2023-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,10190.0,B,,,0
2023-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,12775.0,C,,,0
2023-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,14395.0,B,,,0
2023-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,20090.0,B,,,0
2023-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,20150.0,B,,,0
2023-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,14065.0,B,,,0
2023-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,9415.0,B,,,0
2023-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,13500.0,B,,,0
2023-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,11190.0,B,,,0
2023-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,8935.0,C,,,0
2023-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Job vacancies,Number,223,units,0,v1212389454,1.18.1,10170.0,C,,,0
2015-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,233060.0,A,,,0
2015-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,240655.0,A,,,0
2015-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,268710.0,A,,,0
2015-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,289415.0,A,,,0
2015-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,305920.0,A,,,0
2015-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,300185.0,A,,,0
2015-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,294420.0,A,,,0
2015-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,280945.0,A,,,0
2015-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,256720.0,A,,,0
2016-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,253740.0,A,,,0
2016-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,249070.0,A,,,0
2016-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,255485.0,A,,,0
2016-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,255565.0,A,,,0
2016-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,263455.0,A,,,0
2016-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,284620.0,A,,,0
2016-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,309855.0,A,,,0
2016-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,325750.0,A,,,0
2016-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,319840.0,A,,,0
2016-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,314230.0,A,,,0
2016-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,292215.0,A,,,0
2016-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,270705.0,A,,,0
2017-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,270500.0,A,,,0
2017-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,262335.0,A,,,0
2017-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,267035.0,A,,,0
2017-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,268230.0,A,,,0
2017-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,271735.0,A,,,0
2017-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,295965.0,A,,,0
2017-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,321780.0,A,,,0
2017-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,336510.0,A,,,0
2017-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,331635.0,A,,,0
2017-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,319940.0,A,,,0
2017-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,296935.0,A,,,0
2017-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,274630.0,A,,,0
2018-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,272945.0,A,,,0
2018-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,267645.0,A,,,0
2018-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,273130.0,A,,,0
2018-04-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,276505.0,A,,,0
2018-05-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,275865.0,A,,,0
2018-06-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,307715.0,A,,,0
2018-07-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,329360.0,A,,,0
2018-08-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,345700.0,A,,,0
2018-09-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,338585.0,A,,,0
2018-10-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,325450.0,A,,,0
2018-11-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,304870.0,A,,,0
2018-12-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,286955.0,A,,,0
2019-01-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,285425.0,A,,,0
2019-02-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,281945.0,A,,,0
2019-03-01,Canada,2016A000011124,"Arts, entertainment and recreation [71]",Payroll employees,Number,223,units,0,v1212389453,1.18.3,283130.0,A,,,0
